Policy 1,Policy 2,P1 => P2,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource),P2 => P1,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource)
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_3.json,UNSAT,706.773,,,,,,SAT,6080.84,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,948.188,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_1.json,UNSAT,704.075,,,,,,UNSAT,836.016,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_3.json,UNSAT,837.495,,,,,,SAT,6184.37,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,924.526,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_1.json,UNSAT,834.801,,,,,,UNSAT,730.421,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_2.json,UNSAT,710.469,,,,,,SAT,6107.08,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,925.721,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_3.json,UNSAT,705.106,,,,,,SAT,6242.61,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,937.449,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_1.json,UNSAT,708.849,,,,,,SAT,6103.87,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,928.856,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_0.json,UNSAT,702.684,,,,,,UNSAT,805.348,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_0.json,UNSAT,704.175,,,,,,UNSAT,836.809,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/3_2.json,UNSAT,1687.18,,,,,,UNSAT,1670.4,,,,,
